,description,num_genre
377,young heartbroken new yorker travels paris escape romantic woes soon drawn another consuming attraction,4
378,looking start anew widow retreats children aunt goat farm ranch manager helps navigate country life loss,4
379,three families navigate uncertainty struggle cancer affects lives presents emotional challenges test bonds,4
380,world war looms american nurse travels ottoman empire medical mission clashes dashing lieutenant,4
381,newly married landlord murdered misfit cop investigation complicated victim secretive family conflicted heart,4
382,high andes teenage boy father work together artisans bond shattered son learns father secret life,4
383,newly released prison man returning girlfriend child subsequently learns dangerous debt taken late mother,4
384,nigerian musician travels brazil search estranged brother living life different one family thought,4
385,duplicitous young man finds success dark world social media smear tactics virtual vitriol soon violent real life consequences,4
386,son suicide debt ridden farmer seeks justice government pleas mocked rebuffed live erodes,4
387,bullied teenager gravitates toward acceptance finds street gang soon ends involved world drug abuse organized crime,4
388,love came naturally married couple sonoko tetsuo secret profession love doll designer clashes deeper darker secret,4
389,young boy johannesburg arrives kwazulu natal begins read letters villagers falls love one recipients,4
390,separated young son brutal khmer rouge revolution couple must find ways endure searching child,4
391,resort getaway fate two couples collides wife unexpectedly runs old flame hesitates propose girlfriend,4
392,man outgrows childhood friendship commits marrying girlfriend obsession spiritual warfare soon disrupt peaceful life,4
393,diagnosed colon cancer free spirited man embarks illuminating road trip son south africa,4
394,ambitious kunal takes job diamond business life thrown turmoil drawn seedy underworld new career,4
395,gay man deals sexuality struggling actor epiphany boy becomes dancer man tries fulfill father dying wish,4
396,thought provoking biopic idealistic judo trainer adopts boy slums grooms world youngest marathon runner,4
397,unexceptional man becomes murder suspect son high ranking police official harassed daughter goes missing,4
398,ad agency ceo put investigation ambitious prot g e lover accuses sexual harassment vying top position,4
399,indian intelligence agent journeys war torn coastal island break resolute rebel group meets passionate journalist,4
400,daughter poor rice farmer overcomes objections father demands male dominated society pursue career boxing,4
401,dedicated cop accidentally kills year old boy fired harassed forced take menial work tries keep life together,4
402,couple must endure self imposed quarantine elude authorities mysterious virus proves lethal world female population,4
403,lucknow college aspiring football player dream playing nationally threatened faces discrimination manipuri background,4
404,fact based crime drama gang con artists posing government officials executes heist form raid prominent jeweler,4
405,honor father diligent college graduate takes daunting goal becoming reporter english premier league soccer club,4
406,near spanish town northern africa child takes painful journey father reconnects daughter coast guard guilt stricken,4
407,ayu ditto finally transition best friends newlyweds quick pregnancy creates uncertainty future young marriage,4
